0,1.790009655383256,1.7917188166283273
1,1.7883435813585917,1.7915520512413334
2,1.7866836934297292,1.7915009849565524
3,1.7851817348733678,1.7915120118587942
4,1.7837767697633566,1.7915904662737976
5,1.7822681181029874,1.7916118476949296
6,1.7808245770029119,1.791646812080263
7,1.7795064273467651,1.791710582971573
8,1.7780707873345853,1.7917900980700243
9,1.7769456564520931,1.7919152835253123
10,1.7759382168971025,1.7920176143259616
11,1.7749855563841066,1.792044444073428
12,1.7739666860185943,1.7920397532308423
13,1.7731807085057278,1.792071069849504
14,1.7721247245939644,1.792081842481553
15,1.7713460539787023,1.7921392883481206
16,1.7704398565142003,1.7922400785727544
17,1.7692854748760258,1.7922557458039876
18,1.7684490861835422,1.7922490400935078
19,1.7676711449340299,1.7923688114065308
20,1.7668861778899356,1.7924202290687474
21,1.7662651745227722,1.7924573893375224
22,1.7652709533377096,1.7924638571986207
23,1.7644410620544766,1.7925996957276318
24,1.7635256621053628,1.7926122216383615
25,1.7627116455455443,1.7926823685835074
26,1.76204534369725,1.7927366703104328
27,1.7613081002217514,1.7927696031922693
28,1.7603158688563125,1.7928043099190738
29,1.7595573185997324,1.7927619531347945
30,1.7588538128513473,1.7927437943059046
31,1.7580971630199536,1.7927684721270123
32,1.7570945221310978,1.7927705796881839
33,1.7563719327009475,1.792817481305148
34,1.7556597102744442,1.7928200595067427
35,1.754916649904695,1.7928950911814028
36,1.7540093951647704,1.792918465583174
37,1.7530630946821637,1.7929529908272597
38,1.7523402282532987,1.793067841277466
39,1.7512157448061236,1.793186191250612
40,1.7503664720183736,1.7932460659903449
41,1.7495605975461077,1.7932595049744253
42,1.7486681066869616,1.7933735367038228
43,1.747781358110654,1.7934447664827913
44,1.7472582752380643,1.793538916325784
45,1.7464345889755555,1.7935656044558361
46,1.7456071820756696,1.7936030659052702
47,1.7448444765877795,1.7935827685691215
48,1.7441344674168764,1.79365704561676
49,1.7432181806714686,1.7935054657104854
50,1.7424459764853613,1.793587818398132
51,1.741818685357098,1.7936081551163046
52,1.7410805869353068,1.7936563334862392
