0,1.7947964602157422,1.798657853685809
1,1.7898149361174964,1.792898860362666
2,1.7889200486571968,1.7924105532087546
3,1.7879859961937754,1.7921365850719229
4,1.7877344081762263,1.7918729456475466
5,1.7878054428994734,1.7917723760311721
6,1.7876775810779995,1.7916620815878432
7,1.7874698585699216,1.7917967426445103
8,1.7875456665339249,1.7917759399504507
9,1.7877872907126964,1.791641504696313
10,1.7878354001694565,1.7916624832887542
11,1.7879878139598588,1.791625156835591
12,1.7877881407717575,1.791498533102626
13,1.7876933392034908,1.7913668712737703
14,1.7875535411721453,1.7912758180483528
15,1.7876428719485127,1.7913150652920367
16,1.7875507384353446,1.7913275430011926
17,1.787624483352083,1.7913051375482552
18,1.7876552835037525,1.7913326062376946
19,1.7876774332328944,1.791286205286254
20,1.7877360485651306,1.791352669550122
21,1.787631919775329,1.7914001348932778
22,1.7877017497484848,1.791422196151709
23,1.7875922887217284,1.7914882076014678
24,1.7875306324809128,1.7914547832437209
25,1.7874887244200834,1.7914438279048635
26,1.787432513685392,1.7914535436665884
27,1.7874881211746958,1.7914305049582155
28,1.787450222608025,1.7914662137958868
29,1.787518114542986,1.7914510247616915
30,1.7875167344975853,1.791459363685216
31,1.7875342013023054,1.7914556963216695
32,1.787505190482529,1.7913821057030224
33,1.787450993249343,1.7913862729426382
34,1.7873864534139425,1.7914054466439375
35,1.7873620795971772,1.7914277183529197
36,1.7873953116371082,1.791415236398015
37,1.787421325336833,1.7914162082484042
38,1.7874862094903547,1.7914060703601664
39,1.787429589441199,1.7914080942499022
40,1.7874642490481547,1.7913792178637684
41,1.7875000283214189,1.791396368782245
42,1.787450713002055,1.7914126105175707
43,1.7874108364723809,1.791438212601153
44,1.7874487304237956,1.7914049808876917
45,1.7874442674595035,1.7913930385068424
46,1.787438360484522,1.791412474963764
47,1.7874309411403946,1.7914330529625897
48,1.7873981682859919,1.7913977448926688
49,1.7873658324349444,1.7913887802079733
50,1.7873417833281764,1.7913744296494294
51,1.787305847628999,1.791356395629583
52,1.7873041592304642,1.791383977037904
53,1.787339330060414,1.7913942658598234
54,1.787268877286379,1.7914054468460021
55,1.7872550407149268,1.7914286281499867
56,1.787231991090272,1.7914510910878176
57,1.7871962865297975,1.7914413548479855
58,1.7872184984313404,1.7914259274688549
59,1.7871803842888585,1.791409932585571
60,1.7871485261165323,1.7913904304032773
61,1.787126646468966,1.791383201158618
62,1.7871132542477215,1.7913826274595688
63,1.7871085567179343,1.7913911522413795
